cliente_id,nombre_cliente,segmento_cliente,ciudad,edad,ingreso_estimado,total_productos,lista_productos,saldo_total,consumo_total_tc,cupo_total_tc,dias_venc_minimo,canales_usados,n_productos_distintos,es_multiproducto,utilizacion_tc_pct,lover_type,categoria_dominante
C000127,Cliente 0127,Premium,Cuenca,37,6218.82,1,Crédito de Consumo,29336.84,0.0,0.0,878.0,Branch,1,False,,Sin Perfil de Consumo,N/A
C000128,Cliente 0128,Affluent,Guayaquil,42,2200.52,10,"Crédito Hipotecario, Tarjeta de Crédito",187160.06999999998,855.62,42700.0,289.0,"App, Branch, POS, Web",2,True,2.0,Travel Lover,Travel
C000129,Cliente 0129,Mass,Guayaquil,35,1417.06,6,"Crédito Hipotecario, Tarjeta de Crédito",169123.28000000003,262.51,11200.0,704.0,"ATM, App, POS",2,True,2.3,Tech Lover,Technology
C000130,Cliente 0130,Affluent,Quito,40,1565.48,12,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",39111.01,842.16,19800.0,531.0,"App, Branch, POS, Web",3,True,4.3,Food & Supermarket Lover,Food
C000131,Cliente 0131,Mass,Guayaquil,31,2146.75,6,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",9403.29,475.95,12000.0,62.0,"App, Branch, POS, Web",3,True,4.0,Food & Supermarket Lover,Food
C000132,Cliente 0132,Affluent,Manta,28,1917.03,3,Cuenta Corriente,15866.189999999999,0.0,0.0,,"ATM, App, Branch",1,False,,Sin Perfil de Consumo,N/A
C000133,Cliente 0133,Affluent,Cuenca,49,1819.21,12,"Crédito Hipotecario, Crédito Vehicular, Tarjeta de Crédito",125133.38,638.91,36400.0,456.0,"ATM, App, Branch, POS, Web",3,True,1.8,Food & Supermarket Lover,Food
C000134,Cliente 0134,Mass,Manta,37,568.13,17,"Crédito Hipotecario, Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",174009.13,380.04,16800.0,1209.0,"App, Branch, POS, Web",4,True,2.3,Food & Supermarket Lover,Supermarket
C000135,Cliente 0135,Premium,Quito,18,4219.85,18,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",99610.76,2233.61,104000.0,944.0,"App, Branch, POS, Web",3,True,2.1,Food & Supermarket Lover,Supermarket
C000136,Cliente 0136,Affluent,Quito,29,2702.05,3,"Crédito de Consumo, Cuenta de Ahorros",1836.6,0.0,0.0,1402.0,"App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000137,Cliente 0137,Joven,Manta,56,511.61,2,Cuenta de Ahorros,1237.54,0.0,0.0,,"App, Web",1,False,,Sin Perfil de Consumo,N/A
C000138,Cliente 0138,Mass,Quito,54,825.89,12,"Crédito de Consumo, Tarjeta de Crédito",7016.91,939.5,16500.0,1233.0,"App, Branch, POS, Web",2,True,5.7,Entertainment & Streaming Lover,Streaming
C000139,Cliente 0139,Affluent,Loja,74,1675.95,16,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",114032.46,1070.52,22000.0,910.0,"ATM, App, Branch, POS, Web",3,True,4.9,Health & Wellness Lover,Health
C000140,Cliente 0140,Mass,Quito,35,2554.25,3,Crédito Vehicular,40858.590000000004,0.0,0.0,351.0,Branch,1,False,,Sin Perfil de Consumo,N/A
C000141,Cliente 0141,Affluent,Quito,51,2728.62,14,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",32910.6,2467.9900000000002,30800.0,351.0,"ATM, App, Branch, POS, Web",3,True,8.0,Travel Lover,Travel
C000142,Cliente 0142,Premium,Guayaquil,20,7922.7,21,"Crédito Hipotecario, Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",270370.93,6565.37,163800.0,619.0,"ATM, App, Branch, POS, Web",4,True,4.0,Food & Supermarket Lover,Supermarket
C000143,Cliente 0143,PyME,Guayaquil,26,1499.27,13,"Crédito Vehicular, Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",58211.89,884.46,31200.0,117.0,"Branch, POS, Web",4,True,2.8,Health & Wellness Lover,Health
C000144,Cliente 0144,Premium,Quito,42,5164.52,2,Crédito Vehicular,39582.4,0.0,0.0,1986.0,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C000145,Cliente 0145,Joven,Cuenca,37,1649.94,15,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",18084.79,843.48,59800.0,377.0,"App, Branch, POS, Web",3,True,1.4,Food & Supermarket Lover,Food
C000146,Cliente 0146,Mass,Guayaquil,56,1151.49,6,"Cuenta Corriente, Tarjeta de Crédito",3619.7,387.09000000000003,14000.0,1009.0,"App, POS, Web",2,True,2.8,Food & Supermarket Lover,Supermarket
C000147,Cliente 0147,Premium,Quito,59,3968.35,9,"Crédito Hipotecario, Tarjeta de Crédito",32195.210000000003,1630.28,64800.0,475.0,"App, Branch, POS, Web",2,True,2.5,Tech Lover,Technology
C000148,Cliente 0148,Mass,Loja,29,705.23,4,Cuenta de Ahorros,11997.76,0.0,0.0,,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C000149,Cliente 0149,Mass,Quito,37,1125.25,11,"Crédito de Consumo, Tarjeta de Crédito",23298.309999999998,451.64,23200.0,369.0,"App, Branch, POS",2,True,1.9,Food & Supermarket Lover,Food
C000150,Cliente 0150,Mass,Guayaquil,52,472.26,13,"Crédito Hipotecario, Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",191118.31,167.81,5600.0,394.0,"ATM, App, Branch, POS, Web",4,True,3.0,Entertainment & Streaming Lover,Streaming
C000151,Cliente 0151,Premium,Guayaquil,18,2238.32,18,"Crédito Vehicular, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",49976.12,1359.89,30000.0,865.0,"ATM, App, Branch, POS, Web",4,True,4.5,Food & Supermarket Lover,Supermarket
C000152,Cliente 0152,Affluent,Manta,35,1951.46,18,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",54147.06,1995.0,37800.0,108.0,"ATM, App, Branch, POS, Web",3,True,5.3,Food & Supermarket Lover,Food
C000153,Cliente 0153,PyME,Loja,48,1866.27,11,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",46272.93,893.8399999999999,19500.0,794.0,"ATM, App, Branch, POS, Web",3,True,4.6,Education Lover,Education
C000154,Cliente 0154,Premium,Quito,34,2386.12,13,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",44376.21,1531.4099999999999,46400.0,34.0,"App, Branch, POS, Web",3,True,3.3,Travel Lover,Travel
C000155,Cliente 0155,Premium,Guayaquil,44,4576.61,9,"Crédito Vehicular, Tarjeta de Crédito",19124.87,1910.56,59200.0,209.0,"ATM, App, POS, Web",2,True,3.2,Tech Lover,Technology
C000156,Cliente 0156,Joven,Quito,53,819.4,19,"Crédito Hipotecario, Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",96877.78,715.36,19600.0,597.0,"ATM, App, Branch, POS, Web",4,True,3.6,Travel Lover,Travel
C000157,Cliente 0157,Joven,Quito,50,476.96,7,"Crédito de Consumo, Tarjeta de Crédito",7746.88,190.59,6500.0,413.0,"ATM, App, POS, Web",2,True,2.9,Food & Supermarket Lover,Food
C000158,Cliente 0158,Premium,Loja,31,2213.43,2,Crédito de Consumo,52175.7,0.0,0.0,1889.0,Web,1,False,,Sin Perfil de Consumo,N/A
C000159,Cliente 0159,Joven,Guayaquil,50,675.06,14,Tarjeta de Crédito,5175.66,661.02,22400.0,902.0,"App, Branch, POS, Web",1,False,3.0,Food & Supermarket Lover,Food
C000160,Cliente 0160,Premium,Guayaquil,46,5649.6,10,"Cuenta de Ahorros, Tarjeta de Crédito",51964.47,1547.53,55200.0,297.0,"ATM, App, Branch, POS, Web",2,True,2.8,Food & Supermarket Lover,Supermarket
C000161,Cliente 0161,Premium,Ambato,36,3315.29,9,"Crédito Vehicular, Tarjeta de Crédito",28689.65,1206.54,63200.0,1476.0,"App, Branch, POS, Web",2,True,1.9,Entertainment & Streaming Lover,Streaming
C000162,Cliente 0162,PyME,Ambato,28,2851.56,3,Crédito Vehicular,46954.409999999996,0.0,0.0,328.0,"App, Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C000163,Cliente 0163,Mass,Quito,48,838.21,6,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",25412.5,443.58,3600.0,1327.0,"Branch, POS, Web",3,True,12.3,Tech Lover,Technology
C000164,Cliente 0164,Mass,Cuenca,47,767.23,15,"Crédito de Consumo, Tarjeta de Crédito",9259.77,409.59,26400.0,257.0,"ATM, App, Branch, POS, Web",2,True,1.6,Tech Lover,Technology
C000165,Cliente 0165,Affluent,Quito,45,1891.0,11,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",265006.94,1078.6599999999999,28700.0,571.0,"App, Branch, POS, Web",3,True,3.8,Travel Lover,Travel
C000166,Cliente 0166,PyME,Quito,53,4279.25,3,Cuenta Corriente,58239.479999999996,0.0,0.0,,"ATM, Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C000167,Cliente 0167,Mass,Quito,51,752.33,13,"Crédito Hipotecario, Crédito Vehicular, Tarjeta de Crédito",124809.79000000001,464.83,22000.0,106.0,"ATM, App, Branch, POS, Web",3,True,2.1,Lifestyle Lover,Others
C000168,Cliente 0168,Premium,Cuenca,54,2986.96,22,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",108734.24,4205.95,78100.0,739.0,"ATM, App, Branch, POS, Web",4,True,5.4,Food & Supermarket Lover,Supermarket
C000169,Cliente 0169,PyME,Quito,23,4894.01,2,Crédito Hipotecario,180785.68,0.0,0.0,842.0,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C000170,Cliente 0170,Affluent,Quito,24,2017.19,10,"Crédito de Consumo, Tarjeta de Crédito",34923.4,1200.13,41400.0,94.0,"ATM, App, Branch, POS, Web",2,True,2.9,Travel Lover,Travel
C000171,Cliente 0171,Mass,Ambato,28,854.99,3,"Crédito Hipotecario, Cuenta de Ahorros",193368.69,0.0,0.0,1863.0,"ATM, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000172,Cliente 0172,Mass,Quito,35,827.51,15,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",64565.45,787.9300000000001,24200.0,1175.0,"App, Branch, POS, Web",3,True,3.3,Entertainment & Streaming Lover,Entertainment
C000173,Cliente 0173,Mass,Quito,43,1110.88,10,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",8274.699999999999,632.87,13300.0,125.0,"App, Branch, POS, Web",3,True,4.8,Food & Supermarket Lover,Supermarket
C000174,Cliente 0174,Mass,Cuenca,35,1247.27,2,Cuenta Corriente,5459.2,0.0,0.0,,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C000175,Cliente 0175,Premium,Cuenca,47,3004.56,14,"Crédito Hipotecario, Cuenta de Ahorros, Tarjeta de Crédito",124449.41,2462.51,77400.0,1253.0,"App, Branch, POS, Web",3,True,3.2,Education Lover,Education
C000176,Cliente 0176,Mass,Guayaquil,39,491.22,1,Crédito Vehicular,12960.65,0.0,0.0,975.0,App,1,False,,Sin Perfil de Consumo,N/A
C000177,Cliente 0177,Affluent,Quito,32,2256.64,13,"Cuenta de Ahorros, Tarjeta de Crédito",48704.75,1298.15,37800.0,1250.0,"App, Branch, POS, Web",2,True,3.4,Food & Supermarket Lover,Supermarket
C000178,Cliente 0178,Premium,Quito,41,3750.7,6,"Crédito Hipotecario, Crédito Vehicular, Cuenta Corriente",137597.46,0.0,0.0,355.0,"ATM, App, Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C000179,Cliente 0179,Affluent,Ambato,23,1926.31,11,"Crédito Vehicular, Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",60675.61,620.47,21000.0,207.0,"ATM, Branch, POS, Web",4,True,3.0,Tech Lover,Technology
C000180,Cliente 0180,Joven,Guayaquil,34,643.32,14,Tarjeta de Crédito,9598.96,593.47,22400.0,481.0,"App, POS, Web",1,False,2.6,Food & Supermarket Lover,Food
C000181,Cliente 0181,Affluent,Quito,36,2016.02,15,"Crédito de Consumo, Tarjeta de Crédito",27194.04,1807.68,66300.0,1008.0,"App, Branch, POS, Web",2,True,2.7,Food & Supermarket Lover,Food
C000182,Cliente 0182,Joven,Desconocida,41,655.96,4,"Crédito Hipotecario, Cuenta de Ahorros",179172.68,0.0,0.0,817.0,"Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000183,Cliente 0183,Mass,Guayaquil,54,852.35,13,Tarjeta de Crédito,8726.64,1120.47,31200.0,1099.0,"App, POS",1,False,3.6,Food & Supermarket Lover,Food
C000184,Cliente 0184,Affluent,Cuenca,27,2082.5,20,"Crédito Hipotecario, Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",153826.72,1507.78,37700.0,701.0,"App, Branch, POS, Web",4,True,4.0,Food & Supermarket Lover,Food
C000185,Cliente 0185,Affluent,Quito,18,1403.69,6,"Crédito Hipotecario, Tarjeta de Crédito",170737.82,229.75,9600.0,406.0,"App, POS, Web",2,True,2.4,Lifestyle Lover,Others
C000186,Cliente 0186,Premium,Manta,41,1907.37,8,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros",63814.8,0.0,0.0,715.0,"ATM, App, Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C000187,Cliente 0187,PyME,Quito,38,2366.51,18,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",30087.64,1932.3,44800.0,1217.0,"ATM, App, Branch, POS, Web",3,True,4.3,Tech Lover,Technology
C000188,Cliente 0188,Joven,Guayaquil,31,914.66,13,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",174923.15,754.47,9600.0,347.0,"ATM, App, Branch, POS, Web",3,True,7.9,Travel Lover,Travel
C000189,Cliente 0189,Premium,Ambato,26,3262.28,11,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",73792.39,1332.15,57000.0,870.0,"App, POS, Web",3,True,2.3,Food & Supermarket Lover,Food
C000190,Cliente 0190,Joven,Guayaquil,68,481.66,9,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",138102.6,264.72,3000.0,554.0,"App, Branch, POS, Web",3,True,8.8,Food & Supermarket Lover,Supermarket
C000191,Cliente 0191,Mass,Cuenca,35,1357.34,22,"Crédito Hipotecario, Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",212443.55000000002,1050.22,28600.0,764.0,"ATM, App, Branch, POS, Web",4,True,3.7,Travel Lover,Travel
C000192,Cliente 0192,PyME,Cuenca,42,3163.61,18,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",115018.81,3424.17,105000.0,589.0,"ATM, App, Branch, POS, Web",3,True,3.3,Food & Supermarket Lover,Supermarket
C000193,Cliente 0193,Affluent,Cuenca,38,2968.92,4,"Crédito Hipotecario, Crédito de Consumo",152062.31,0.0,0.0,548.0,"ATM, App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000194,Cliente 0194,Mass,Cuenca,37,980.57,12,"Cuenta Corriente, Tarjeta de Crédito",1639.77,427.36,17100.0,139.0,"ATM, App, Branch, POS, Web",2,True,2.5,Lifestyle Lover,Others
C000195,Cliente 0195,Mass,Cuenca,51,550.6,16,"Crédito de Consumo, Tarjeta de Crédito",9760.64,649.72,9800.0,913.0,"App, Branch, POS, Web",2,True,6.6,Tech Lover,Technology
C000196,Cliente 0196,Joven,Quito,50,350.53,9,Tarjeta de Crédito,0.0,154.46,6300.0,790.0,"Branch, POS, Web",1,False,2.5,Lifestyle Lover,Fuel
C000197,Cliente 0197,Mass,Guayaquil,40,1318.72,12,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",20145.02,567.78,14000.0,1150.0,"App, Branch, POS, Web",3,True,4.1,Food & Supermarket Lover,Supermarket
C000198,Cliente 0198,Mass,Guayaquil,52,1269.3,3,"Crédito Vehicular, Cuenta Corriente",36331.4,0.0,0.0,183.0,"Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000199,Cliente 0199,Mass,Ambato,47,1013.7,5,Tarjeta de Crédito,4880.5,218.88,14500.0,907.0,"Branch, POS",1,False,1.5,Entertainment & Streaming Lover,Streaming
C000200,Cliente 0200,Mass,Manta,36,1255.17,19,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",23944.06,1239.03,42000.0,59.0,"ATM, App, Branch, POS, Web",3,True,3.0,Food & Supermarket Lover,Food
C000201,Cliente 0201,PyME,Cuenca,34,4113.93,21,"Crédito Hipotecario, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",175098.19,3841.87,110600.0,204.0,"ATM, App, Branch, POS, Web",4,True,3.5,Lifestyle Lover,Fuel
C000202,Cliente 0202,Mass,Quito,43,725.19,16,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",435615.18,543.52,18000.0,605.0,"ATM, App, Branch, POS, Web",3,True,3.0,Education Lover,Education
C000203,Cliente 0203,Mass,Cuenca,49,1126.81,3,"Crédito Vehicular, Crédito de Consumo",28873.84,0.0,0.0,174.0,"ATM, App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000204,Cliente 0204,PyME,Cuenca,54,1239.6,15,"Cuenta Corriente, Tarjeta de Crédito",15310.5,1054.5,38400.0,359.0,"ATM, App, Branch, POS, Web",2,True,2.7,Food & Supermarket Lover,Supermarket
C000205,Cliente 0205,Affluent,Loja,41,1908.82,11,"Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",70876.83,803.0600000000001,23100.0,1101.0,"ATM, Branch, POS, Web",3,True,3.5,Tech Lover,Technology
C000206,Cliente 0206,Mass,Quito,34,1131.13,1,Cuenta de Ahorros,1060.0,0.0,0.0,,Web,1,False,,Sin Perfil de Consumo,N/A
C000207,Cliente 0207,Premium,Cuenca,39,3319.89,13,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",96128.44,1003.76,52800.0,384.0,"App, Branch, POS",3,True,1.9,Education Lover,Education
C000208,Cliente 0208,Joven,Manta,35,436.36,5,"Crédito Vehicular, Crédito de Consumo, Cuenta Corriente",25894.829999999998,0.0,0.0,1403.0,"App, Branch",3,True,,Sin Perfil de Consumo,N/A
C000209,Cliente 0209,Joven,Quito,48,931.16,17,"Crédito Hipotecario, Tarjeta de Crédito",140435.34,1262.58,21000.0,606.0,"ATM, App, Branch, POS, Web",2,True,6.0,Health & Wellness Lover,Health
C000210,Cliente 0210,PyME,Quito,54,3174.97,4,"Crédito de Consumo, Cuenta Corriente",57535.75,0.0,0.0,494.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000211,Cliente 0211,Mass,Manta,37,1203.0,6,"Crédito de Consumo, Tarjeta de Crédito",11077.18,324.98,7500.0,178.0,"App, POS, Web",2,True,4.3,Food & Supermarket Lover,Food
C000212,Cliente 0212,Premium,Guayaquil,41,7047.97,14,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",330994.2,3392.74,167000.0,93.0,"App, Branch, POS, Web",3,True,2.0,Lifestyle Lover,Others
C000213,Cliente 0213,Affluent,Guayaquil,39,4846.13,15,"Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",69760.67,4063.0,64900.0,1279.0,"App, Branch, POS, Web",3,True,6.3,Food & Supermarket Lover,Supermarket
C000214,Cliente 0214,Mass,Guayaquil,32,872.35,8,"Crédito Vehicular, Tarjeta de Crédito",32950.479999999996,358.93,14400.0,103.0,"Branch, POS, Web",2,True,2.5,Food & Supermarket Lover,Supermarket
C000215,Cliente 0215,Mass,Cuenca,35,826.91,7,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",54599.1,298.1,5000.0,1049.0,"App, Branch, POS",3,True,6.0,Travel Lover,Travel
C000216,Cliente 0216,PyME,Guayaquil,43,2895.72,9,"Crédito de Consumo, Tarjeta de Crédito",37061.61,2527.45,23100.0,367.0,"App, Branch, POS",2,True,10.9,Food & Supermarket Lover,Food
C000217,Cliente 0217,Affluent,Cuenca,40,1401.83,12,"Crédito de Consumo, Tarjeta de Crédito",61660.2,831.1,37800.0,94.0,"App, Branch, POS, Web",2,True,2.2,Food & Supermarket Lover,Food
C000218,Cliente 0218,Joven,Guayaquil,27,567.27,13,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",306125.63,363.22,8400.0,270.0,"ATM, App, Branch, POS, Web",3,True,4.3,Entertainment & Streaming Lover,Streaming
C000219,Cliente 0219,PyME,Guayaquil,38,4107.32,2,Crédito de Consumo,33453.14,0.0,0.0,626.0,"ATM, Branch",1,False,,Sin Perfil de Consumo,N/A
C000220,Cliente 0220,Mass,Guayaquil,35,713.47,17,"Crédito Hipotecario, Cuenta de Ahorros, Tarjeta de Crédito",187717.82,295.82,18700.0,163.0,"ATM, App, POS, Web",3,True,1.6,Travel Lover,Travel
C000221,Cliente 0221,Mass,Guayaquil,46,1075.39,17,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",16679.89,884.53,32500.0,192.0,"App, Branch, POS, Web",3,True,2.7,Tech Lover,Technology
C000222,Cliente 0222,Mass,Quito,45,933.02,20,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",16145.16,864.84,25200.0,1111.0,"ATM, Branch, POS, Web",3,True,3.4,Entertainment & Streaming Lover,Entertainment
C000223,Cliente 0223,Mass,Quito,44,804.31,19,"Crédito Hipotecario, Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",55072.33,315.31,22800.0,64.0,"ATM, App, Branch, POS, Web",4,True,1.4,Travel Lover,Travel
C000224,Cliente 0224,Joven,Quito,29,503.52,19,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",16421.51,509.51,14000.0,1139.0,"ATM, App, Branch, POS, Web",3,True,3.6,Food & Supermarket Lover,Supermarket
C000225,Cliente 0225,PyME,Quito,46,2189.29,4,"Crédito Vehicular, Cuenta Corriente",52075.65000000001,0.0,0.0,1502.0,"ATM, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000226,Cliente 0226,Mass,Cuenca,42,897.82,14,"Crédito Vehicular, Tarjeta de Crédito",31636.510000000002,903.7,19500.0,528.0,"App, Branch, POS, Web",2,True,4.6,Food & Supermarket Lover,Supermarket
C000227,Cliente 0227,Mass,Cuenca,23,1267.59,7,"Crédito Vehicular, Tarjeta de Crédito",24288.29,286.31,18000.0,780.0,"ATM, App, Branch, POS, Web",2,True,1.6,Food & Supermarket Lover,Food
C000228,Cliente 0228,Affluent,Quito,31,2041.5,3,Crédito Hipotecario,214960.65000000002,0.0,0.0,400.0,"App, Web",1,False,,Sin Perfil de Consumo,N/A
C000229,Cliente 0229,Mass,Manta,34,710.86,2,Cuenta de Ahorros,8109.28,0.0,0.0,,"Branch, POS",1,False,,Sin Perfil de Consumo,N/A
C000230,Cliente 0230,Mass,Manta,45,722.09,5,"Cuenta Corriente, Tarjeta de Crédito",5625.66,174.43,8400.0,510.0,"App, POS, Web",2,True,2.1,Health & Wellness Lover,Health
C000231,Cliente 0231,Mass,Quito,23,1263.81,3,"Crédito Vehicular, Crédito de Consumo",51024.06,0.0,0.0,1681.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000232,Cliente 0232,Affluent,Quito,34,1953.34,14,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",35314.61,1100.52,31900.0,824.0,"ATM, App, Branch, POS, Web",3,True,3.4,Food & Supermarket Lover,Food
C000233,Cliente 0233,Mass,Guayaquil,40,846.93,17,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",17797.010000000002,478.58,26000.0,708.0,"ATM, App, Branch, POS, Web",3,True,1.8,Health & Wellness Lover,Health
C000234,Cliente 0234,Joven,Manta,36,638.49,9,Tarjeta de Crédito,3586.9500000000003,376.52,16200.0,1440.0,"App, Branch, POS, Web",1,False,2.3,Travel Lover,Travel
C000235,Cliente 0235,Mass,Guayaquil,21,2087.63,1,Crédito de Consumo,1535.0,0.0,0.0,1513.0,App,1,False,,Sin Perfil de Consumo,N/A
C000236,Cliente 0236,Mass,Guayaquil,44,896.24,1,Crédito Hipotecario,59039.72,0.0,0.0,1863.0,Branch,1,False,,Sin Perfil de Consumo,N/A
C000237,Cliente 0237,Premium,Quito,58,3209.19,12,Tarjeta de Crédito,25960.44,3947.42,106800.0,498.0,"ATM, POS, Web",1,False,3.7,Travel Lover,Travel
C000238,Cliente 0238,Premium,Quito,26,6381.3,13,"Crédito Hipotecario, Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",282429.69,741.8299999999999,42000.0,497.0,"App, Branch, POS, Web",4,True,1.8,Lifestyle Lover,Others
C000239,Cliente 0239,Premium,Guayaquil,58,5326.97,10,"Crédito Hipotecario, Tarjeta de Crédito",127647.77,2628.7599999999998,40600.0,934.0,"ATM, App, POS, Web",2,True,6.5,Food & Supermarket Lover,Supermarket
C000240,Cliente 0240,Mass,Guayaquil,22,1139.62,13,"Crédito Vehicular, Tarjeta de Crédito",20114.649999999998,1158.02,37200.0,170.0,"App, Branch, POS, Web",2,True,3.1,Travel Lover,Travel
C000241,Cliente 0241,Affluent,Loja,34,2594.07,2,Cuenta de Ahorros,9629.08,0.0,0.0,,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
